"filename", "language", "Lua", "XML", "Batch", "Python", "comment", "blank", "total"
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\door_07_devilroomdoor.anm2", "XML", 0, 512, 0, 0, 0, 1, 513
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\door_hazards.anm2", "XML", 0, 321, 0, 0, 0, 1, 322
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\dynamite_rock.anm2", "XML", 0, 32, 0, 0, 0, 1, 33
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\elohim_throne.anm2", "XML", 0, 44, 0, 0, 0, 1, 45
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\fatal_attraction.anm2", "XML", 0, 46, 0, 0, 0, 1, 47
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\fragment_hints.anm2", "XML", 0, 29, 0, 0, 0, 1, 30
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\intestines_flies.anm2", "XML", 0, 77, 0, 0, 0, 1, 78
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\luc\doors\door_10_bossroomdoor.anm2", "XML", 0, 514, 0, 0, 0, 1, 515
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\luc\palace_mural.anm2", "XML", 0, 51, 0, 0, 0, 1, 52
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\luc\props_10_cathedral.anm2", "XML", 0, 545, 0, 0, 0, 1, 546
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\luc\secret_plate.anm2", "XML", 0, 27, 0, 0, 0, 1, 28
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\mask_statue.anm2", "XML", 0, 189, 0, 0, 0, 1, 190
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\observatory_door.anm2", "XML", 0, 760, 0, 0, 0, 1, 761
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\observatory_flames.anm2", "XML", 0, 749, 0, 0, 0, 1, 750
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid\scale.anm2", "XML", 0, 72, 0, 0, 0, 1, 73
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_bomb_barrel.anm2", "XML", 0, 55, 0, 0, 0, 1, 56
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_candle.anm2", "XML", 0, 250, 0, 0, 0, 1, 251
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_lucifer_portal.anm2", "XML", 0, 105, 0, 0, 0, 1, 106
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_ooze_turret.anm2", "XML", 0, 65, 0, 0, 0, 1, 66
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_papal_flame.anm2", "XML", 0, 146, 0, 0, 0, 1, 147
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_sacrifice.anm2", "XML", 0, 169, 0, 0, 0, 1, 170
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_stone_beggar_bomb.anm2", "XML", 0, 112, 0, 0, 0, 1, 113
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_stone_beggar_coin.anm2", "XML", 0, 112, 0, 0, 0, 1, 113
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_stone_beggar_key.anm2", "XML", 0, 256, 0, 0, 0, 1, 257
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\grid_stone_beggar_timer.anm2", "XML", 0, 206, 0, 0, 0, 1, 207
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\mach_pill_beggar.anm2", "XML", 0, 212, 0, 0, 0, 1, 213
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\mach_unlock_pedestal.anm2", "XML", 0, 89, 0, 0, 0, 1, 90
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\monsters\3_dream.anm2", "XML", 0, 275, 0, 0, 0, 1, 276
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_fruit_apple.anm2", "XML", 0, 89, 0, 0, 0, 1, 90
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_fruit_banana.anm2", "XML", 0, 89, 0, 0, 0, 1, 90
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_fruit_grape.anm2", "XML", 0, 89, 0, 0, 0, 1, 90
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_fruit_kiwi.anm2", "XML", 0, 89, 0, 0, 0, 1, 90
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_fruit_orange.anm2", "XML", 0, 89, 0, 0, 0, 1, 90
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_heart_container.anm2", "XML", 0, 97, 0, 0, 0, 1, 98
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_pile_of_keys_2.anm2", "XML", 0, 161, 0, 0, 0, 1, 162
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_pile_of_keys_3.anm2", "XML", 0, 161, 0, 0, 0, 1, 162
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_pile_of_keys_4.anm2", "XML", 0, 161, 0, 0, 0, 1, 162
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_pile_of_keys_5.anm2", "XML", 0, 161, 0, 0, 0, 1, 162
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_pile_of_keys_6.anm2", "XML", 0, 161, 0, 0, 0, 1, 162
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_pile_of_keys_7.anm2", "XML", 0, 161, 0, 0, 0, 1, 162
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_pile_of_keys_8.anm2", "XML", 0, 161, 0, 0, 0, 1, 162
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_redcoin.anm2", "XML", 0, 105, 0, 0, 0, 1, 106
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_secret_light.anm2", "XML", 0, 70, 0, 0, 0, 1, 71
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_streamoc.anm2", "XML", 0, 133, 0, 0, 0, 1, 134
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\pickup_torn_page.anm2", "XML", 0, 158, 0, 0, 0, 1, 159
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\proj_grapes.anm2", "XML", 0, 567, 0, 0, 0, 1, 568
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\tear_brainworm.anm2", "XML", 0, 171, 0, 0, 0, 1, 172
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\tear_opia.anm2", "XML", 0, 353, 0, 0, 0, 1, 354
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\boss\god_versusscreen.anm2", "XML", 0, 250, 0, 0, 0, 1, 251
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\chargebar.anm2", "XML", 0, 163, 0, 0, 0, 1, 164
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\eid_transformations.anm2", "XML", 0, 63, 0, 0, 0, 1, 64
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\ending\ending.anm2", "XML", 0, 1224, 0, 0, 0, 1, 1225
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\main menu\encyc_portraits.anm2", "XML", 0, 89, 0, 0, 0, 1, 90
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\main menu\encyc_portraits_alt.anm2", "XML", 0, 88, 0, 0, 0, 1, 89
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\main menu\titlemenu.anm2", "XML", 0, 214, 0, 0, 0, 1, 215
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\main menu\titlemenu_old.anm2", "XML", 0, 277, 0, 0, 0, 1, 278
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\ui_cotv.anm2", "XML", 0, 192, 0, 0, 0, 1, 193
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\gfx\ui\ui_streak.anm2", "XML", 0, 149, 0, 0, 0, 1, 150
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\00.special rooms.xml", "XML", 0, 98433, 0, 0, 0, 1, 98434
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\bossrooms.lua", "Lua", 2481, 0, 0, 0, 0, 1, 2482
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\bossrooms.xml", "XML", 0, 2481, 0, 0, 0, 1, 2482
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\boss_challenge_waves.lua", "Lua", 60, 0, 0, 0, 0, 1, 61
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\boss_challenge_waves.xml", "XML", 0, 60, 0, 0, 0, 1, 61
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\bulgebat.lua", "Lua", 474, 0, 0, 0, 0, 1, 475
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\bulgebat.xml", "XML", 0, 474, 0, 0, 0, 1, 475
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\dingle.lua", "Lua", 375, 0, 0, 0, 0, 1, 376
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\dingle.xml", "XML", 0, 375, 0, 0, 0, 1, 376
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\dukeofflies.lua", "Lua", 171, 0, 0, 0, 0, 1, 172
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\dukeofflies.xml", "XML", 0, 171, 0, 0, 0, 1, 172
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\famine.lua", "Lua", 438, 0, 0, 0, 0, 1, 439
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\famine.xml", "XML", 0, 438, 0, 0, 0, 1, 439
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\littlehorn.lua", "Lua", 522, 0, 0, 0, 0, 1, 523
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\littlehorn.xml", "XML", 0, 522, 0, 0, 0, 1, 523
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\megaworm.lua", "Lua", 640, 0, 0, 0, 0, 1, 641
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\megaworm.xml", "XML", 0, 640, 0, 0, 0, 1, 641
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\monstro.lua", "Lua", 177, 0, 0, 0, 0, 1, 178
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\monstro.xml", "XML", 0, 177, 0, 0, 0, 1, 178
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\pin.lua", "Lua", 168, 0, 0, 0, 0, 1, 169
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\pin.xml", "XML", 0, 168, 0, 0, 0, 1, 169
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\widow.lua", "Lua", 204, 0, 0, 0, 0, 1, 205
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bosses\widow.xml", "XML", 0, 204, 0, 0, 0, 1, 205
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\bossrooms.lua", "Lua", 889, 0, 0, 0, 0, 7, 896
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\challenge_waves.lua", "Lua", 231, 0, 0, 0, 0, 1, 232
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\challenge_waves.xml", "XML", 0, 231, 0, 0, 0, 1, 232
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\fruitcellar_rooms.lua", "Lua", 41814, 0, 0, 0, 0, 1, 41815
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\fruitcellar_rooms.xml", "XML", 0, 41814, 0, 0, 0, 1, 41815
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\god_fruitcellar.lua", "Lua", 30793, 0, 0, 0, 0, 1, 30794
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\secret_exit.lua", "Lua", 84, 0, 0, 0, 0, 1, 85
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\fruit_cellar\secret_exit.xml", "XML", 0, 84, 0, 0, 0, 1, 85
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\god_palaceboss.lua", "Lua", 11, 0, 0, 0, 0, 1, 12
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\boss_challenge_waves.lua", "Lua", 84, 0, 0, 0, 0, 1, 85
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\boss_challenge_waves.xml", "XML", 0, 84, 0, 0, 0, 1, 85
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\bowl_play.lua", "Lua", 673, 0, 0, 0, 0, 1, 674
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\bowl_play.xml", "XML", 0, 673, 0, 0, 0, 1, 674
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\brownie.lua", "Lua", 222, 0, 0, 0, 0, 1, 223
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\brownie.xml", "XML", 0, 222, 0, 0, 0, 1, 223
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\death.lua", "Lua", 207, 0, 0, 0, 0, 1, 208
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\death.xml", "XML", 0, 207, 0, 0, 0, 1, 208
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\dingdang.lua", "Lua", 207, 0, 0, 0, 0, 1, 208
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\dingdang.xml", "XML", 0, 207, 0, 0, 0, 1, 208
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\hostess.lua", "Lua", 302, 0, 0, 0, 0, 1, 303
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\hostess.xml", "XML", 0, 302, 0, 0, 0, 1, 303
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\mamagurdy.lua", "Lua", 48, 0, 0, 0, 0, 1, 49
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\mamagurdy.xml", "XML", 0, 48, 0, 0, 0, 1, 49
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\teratula.lua", "Lua", 327, 0, 0, 0, 0, 1, 328
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bosses\teratula.xml", "XML", 0, 327, 0, 0, 0, 1, 328
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\bossrooms.lua", "Lua", 1453, 0, 0, 0, 0, 1, 1454
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\challenge_waves.lua", "Lua", 288, 0, 0, 0, 0, 1, 289
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\challenge_waves.xml", "XML", 0, 288, 0, 0, 0, 1, 289
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\intestines_rooms.lua", "Lua", 41793, 0, 0, 0, 0, 1, 41794
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\intestines_rooms.xml", "XML", 0, 41793, 0, 0, 0, 1, 41794
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\intestines\it_breathes_fight.lua", "Lua", 13, 0, 0, 0, 0, 1, 14
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\boss_challenge_waves.lua", "Lua", 57, 0, 0, 0, 0, 1, 58
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\boss_challenge_waves.xml", "XML", 0, 57, 0, 0, 0, 1, 58
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\bossroom.lua", "Lua", 24, 0, 0, 0, 0, 1, 25
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\bossroom.xml", "XML", 0, 24, 0, 0, 0, 1, 25
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\challenge_waves.lua", "Lua", 246, 0, 0, 0, 0, 1, 247
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\challenge_waves.xml", "XML", 0, 246, 0, 0, 0, 1, 247
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\ivory_rooms.lua", "Lua", 11774, 0, 0, 0, 0, 1, 11775
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\ivory_rooms.xml", "XML", 0, 11774, 0, 0, 0, 1, 11775
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\mask_room.lua", "Lua", 18, 0, 0, 0, 0, 1, 19
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\luc\mask_room.xml", "XML", 0, 18, 0, 0, 0, 1, 19
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\boss_challenge_waves.lua", "Lua", 72, 0, 0, 0, 0, 1, 73
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\boss_challenge_waves.xml", "XML", 0, 72, 0, 0, 0, 1, 73
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\outbreak.lua", "Lua", 334, 0, 0, 0, 0, 1, 335
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\outbreak.xml", "XML", 0, 334, 0, 0, 0, 1, 335
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\reapcreep.lua", "Lua", 657, 0, 0, 0, 0, 1, 658
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\reapcreep.xml", "XML", 0, 657, 0, 0, 0, 1, 658
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\teratoma.lua", "Lua", 651, 0, 0, 0, 0, 1, 652
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\teratoma.xml", "XML", 0, 651, 0, 0, 0, 1, 652
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\war.lua", "Lua", 402, 0, 0, 0, 0, 1, 403
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\war.xml", "XML", 0, 402, 0, 0, 0, 1, 403
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\widow.lua", "Lua", 435, 0, 0, 0, 0, 1, 436
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\widow.xml", "XML", 0, 435, 0, 0, 0, 1, 436
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\wretched.lua", "Lua", 429, 0, 0, 0, 0, 1, 430
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\bosses\wretched.xml", "XML", 0, 429, 0, 0, 0, 1, 430
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\challenge_waves.lua", "Lua", 219, 0, 0, 0, 0, 1, 220
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\challenge_waves.xml", "XML", 0, 219, 0, 0, 0, 1, 220
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\resources\rooms\nest\mom_fight.lua", "Lua", 370, 0, 0, 0, 0, 2, 372
